Address,CaseNumber,CrimeAgainst,Neighborhood,OccurDate,OccurTime,OffenseCategory,OffenseType,OpenDataLat,OpenDataLon,ReportDate,OffenseCount
5400 BLOCK OF NE 33RD AVE,22-77296,Property,Concordia,3/22/2022,2145,Larceny Offenses,Shoplifting,45.562379754,-122.630592551,3/22/2022,1
5400 BLOCK OF NE 33RD AVE,22-77624,Person,Concordia,3/23/2022,0812,Assault Offenses,Simple Assault,45.562379754,-122.630592551,3/23/2022,1
5400 BLOCK OF NE 33RD AVE,22-84676,Property,Concordia,3/30/2022,0422,Burglary,Burglary,45.562382923,-122.630717655,3/30/2022,1
5400 BLOCK OF NE 42ND AVE,22-902339,Property,Cully,1/16/2022,1035,Larceny Offenses,Theft of Motor Vehicle Parts or Accessories,45.562533207,-122.620361252,1/25/2022,1
5400 BLOCK OF NE 64TH AVE,22-18049,Property,Cully,1/19/2022,0300,Vandalism,Vandalism,45.562418414,-122.597750446,1/20/2022,1
5400 BLOCK OF NE 74TH AVE,22-902455,Property,Cully,1/25/2022,0000,Vandalism,Vandalism,45.562334204,-122.586545702,1/25/2022,1
5400 BLOCK OF NE 105TH AVE,22-44464,Property,Parkrose,2/15/2022,1630,Motor Vehicle Theft,Motor Vehicle Theft,45.562565773,-122.554640597,2/16/2022,1
5400 BLOCK OF NE 122ND AVE,22-23178,Property,Parkrose,1/24/2022,1700,Burglary,Burglary,45.561838429,-122.536304632,1/25/2022,1
5400 BLOCK OF NE 122ND AVE,22-29578,Property,Parkrose,2/1/2022,0713,Larceny Offenses,All Other Larceny,45.561838429,-122.536304632,2/1/2022,1
5400 BLOCK OF NE 122ND AVE,22-41939,Property,Parkrose,2/14/2022,0920,Burglary,Burglary,45.561838429,-122.536304632,2/14/2022,1
5400 BLOCK OF NE ALBERTA ST,22-901140,Property,Cully,1/6/2022,1417,Larceny Offenses,Theft From Building,45.559166242,-122.607409645,1/11/2022,1
5400 BLOCK OF NE CULLY BLVD,22-74561,Property,Cully,3/20/2022,0451,Burglary,Burglary,45.562410814,-122.594555271,3/20/2022,1
5400 BLOCK OF NE HOLMAN ST,22-8428,Property,Cully,1/10/2022,0755,Larceny Offenses,All Other Larceny,45.567769226,-122.606858147,1/10/2022,1
5400 BLOCK OF NE HOYT ST,22-908230,Property,North Tabor,3/24/2022,0900,Larceny Offenses,Theft of Motor Vehicle Parts or Accessories,45.527110101,-122.607859138,3/24/2022,1
5400 BLOCK OF NE MALLORY AVE,22-901965,Property,King,12/2/2021,1315,Larceny Offenses,All Other Larceny,45.562459791,-122.663626968,1/20/2022,1
5400 BLOCK OF NE MARTIN LUTHER KING JR BLVD,22-75971,Property,King,3/21/2022,1457,Larceny Offenses,Shoplifting,45.562271624,-122.661377856,3/21/2022,1
5400 BLOCK OF NE MASON ST,22-11725,Property,Cully,1/13/2022,0700,Motor Vehicle Theft,Motor Vehicle Theft,45.552545619,-122.606980242,1/13/2022,1
5400 BLOCK OF NE MASON ST,22-64859,Property,Cully,3/9/2022,2030,Motor Vehicle Theft,Motor Vehicle Theft,45.552545619,-122.606980242,3/10/2022,1
5400 BLOCK OF NE RODNEY AVE,22-49775,Property,King,2/21/2022,2000,Motor Vehicle Theft,Motor Vehicle Theft,45.562455819,-122.664712637,2/22/2022,1
5400 BLOCK OF NE SANDY BLVD,22-904571,Property,Rose City Park,2/4/2022,1300,Larceny Offenses,Theft From Motor Vehicle,45.541179318,-122.607108819,2/15/2022,1
5400 BLOCK OF NE SANDY BLVD,22-906663,Property,Rose City Park,3/4/2022,1915,Vandalism,Vandalism,45.541179318,-122.607108819,3/10/2022,1
5400 BLOCK OF NW CORNELL RD,22-900038,Property,,1/2/2022,1400,Larceny Offenses,Theft From Motor Vehicle,45.528833585,-122.732769561,1/2/2022,1
5400 BLOCK OF SE 82ND AVE,22-5054,Society,Lents,1/6/2022,1522,Drug/Narcotic Offenses,Drug/Narcotic Violations,45.483169790,-122.578880209,1/6/2022,1
5400 BLOCK OF SE 82ND AVE,22-5054,Society,Lents,1/6/2022,1522,Weapon Law Violations,Weapons Law Violations,45.483169790,-122.578880209,1/6/2022,1
5400 BLOCK OF SE 82ND AVE,22-21169,Property,Lents,1/23/2022,0522,Vandalism,Vandalism,45.483169790,-122.578880209,1/23/2022,1
5400 BLOCK OF SE 82ND AVE,22-41990,Property,Lents,2/14/2022,0546,Burglary,Burglary,45.483169790,-122.578880209,2/14/2022,1
5400 BLOCK OF SE 82ND AVE,22-69871,Property,Lents,3/15/2022,1217,Robbery,Robbery,45.483169790,-122.578880209,3/15/2022,1
5400 BLOCK OF SE 82ND AVE,22-907981,Property,Lents,3/21/2022,1615,Larceny Offenses,Shoplifting,45.483169790,-122.578880209,3/22/2022,1
5400 BLOCK OF SE 82ND AVE,22-908137,Property,Lents,3/23/2022,1407,Larceny Offenses,Shoplifting,45.483169790,-122.578880209,3/23/2022,1
5400 BLOCK OF SE 82ND AVE,22-909001,Property,Lents,3/31/2022,0348,Larceny Offenses,Shoplifting,45.483169790,-122.578880209,3/31/2022,1
5400 BLOCK OF SE 86TH AVE,22-20310,Person,Lents,1/22/2022,1104,Assault Offenses,Aggravated Assault,45.483227145,-122.574950832,1/22/2022,1
5400 BLOCK OF SE 86TH AVE,22-20310,Society,Lents,1/22/2022,1104,Weapon Law Violations,Weapons Law Violations,45.483227145,-122.574950832,1/22/2022,1
5400 BLOCK OF SE 86TH AVE,22-68779,Property,Lents,3/13/2022,2000,Motor Vehicle Theft,Motor Vehicle Theft,45.483227145,-122.574950832,3/14/2022,1
5400 BLOCK OF SE 87TH AVE,22-80707,Property,Lents,3/21/2022,1100,Motor Vehicle Theft,Motor Vehicle Theft,45.483234567,-122.573476801,3/26/2022,1
5400 BLOCK OF SE 87TH AVE,22-902749,Property,Lents,1/28/2022,1300,Fraud Offenses,False Pretenses/Swindle/Confidence Game,45.483234567,-122.573476801,1/29/2022,1
5400 BLOCK OF SE 89TH AVE,22-74738,Property,Lents,3/20/2022,0200,Motor Vehicle Theft,Motor Vehicle Theft,45.483460544,-122.570988866,3/20/2022,1
5400 BLOCK OF SE 91ST AVE,22-907929,Property,Lents,3/13/2022,0835,Larceny Offenses,Theft From Motor Vehicle,45.483204352,-122.569676840,3/22/2022,1
5400 BLOCK OF SE 96TH AVE,22-2331,Property,Lents,1/3/2022,1951,Larceny Offenses,All Other Larceny,45.483124597,-122.564658208,1/3/2022,1
5400 BLOCK OF SE 99TH AVE,22-81288,Property,Lents,3/26/2022,2111,Motor Vehicle Theft,Motor Vehicle Theft,45.483067977,-122.562159994,3/26/2022,1
5400 BLOCK OF SE 134TH AVE,22-901713,Property,Powellhurst-Gilbert,1/18/2022,0032,Fraud Offenses,Credit Card/ATM Fraud,45.483790784,-122.525714790,1/18/2022,1
5400 BLOCK OF SE HAWTHORNE BLVD,22-24024,Property,Mt Tabor,1/25/2022,2300,Motor Vehicle Theft,Motor Vehicle Theft,45.511966877,-122.607328284,1/26/2022,1
5400 BLOCK OF SE KNAPP ST,22-905134,Property,Brentwood-Darlington,2/11/2022,1330,Larceny Offenses,Theft of Motor Vehicle Parts or Accessories,45.469977493,-122.606925538,2/21/2022,1
5400 BLOCK OF SE LINCOLN ST,22-799,Property,Mt Tabor,1/2/2022,0010,Motor Vehicle Theft,Motor Vehicle Theft,45.508003830,-122.606798838,1/2/2022,1
5400 BLOCK OF SE MALDEN ST,22-79191,Property,Brentwood-Darlington,3/24/2022,1834,Larceny Offenses,Theft From Motor Vehicle,45.467892451,-122.606918430,3/24/2022,1
5400 BLOCK OF SE MILWAUKIE AVE,22-22624,Property,Sellwood-Moreland,1/23/2022,0000,Motor Vehicle Theft,Motor Vehicle Theft,45.483336385,-122.649552440,1/24/2022,1
5400 BLOCK OF SE MILWAUKIE AVE,22-71904,Property,Sellwood-Moreland,3/16/2022,2200,Motor Vehicle Theft,Motor Vehicle Theft,45.483336385,-122.649552440,3/17/2022,1
5400 BLOCK OF SE MITCHELL ST,22-15050,Property,Woodstock,1/17/2022,0800,Larceny Offenses,All Other Larceny,45.485461637,-122.606828856,1/17/2022,1
5400 BLOCK OF SE SCHILLER ST,22-900810,Property,Woodstock,1/3/2022,1455,Fraud Offenses,False Pretenses/Swindle/Confidence Game,45.487844329,-122.606612964,1/4/2022,1
5400 BLOCK OF SE WOODSTOCK BLVD,22-16073,Property,Woodstock,1/18/2022,0115,Motor Vehicle Theft,Motor Vehicle Theft,45.479119846,-122.607046124,1/18/2022,1
5400 BLOCK OF SE WOODWARD ST,22-906751,Property,South Tabor,3/10/2022,1630,Larceny Offenses,All Other Larceny,45.501459330,-122.606552191,3/10/2022,1
5400 BLOCK OF SW BEAVERTON HILLSDALE HWY,22-903230,Property,Bridlemile,2/2/2022,0800,Larceny Offenses,Theft of Motor Vehicle Parts or Accessories,45.487092638,-122.733219921,2/2/2022,1
5400 BLOCK OF SW BEAVERTON HILLSDALE HWY,22-903767,Property,Bridlemile,2/8/2022,1304,Larceny Offenses,Shoplifting,45.487092638,-122.733219921,2/8/2022,1
5400 BLOCK OF SW BEAVERTON HILLSDALE HWY,22-906251,Property,Bridlemile,3/4/2022,1448,Larceny Offenses,Theft From Building,45.487092638,-122.733219921,3/4/2022,1
5400 BLOCK OF SW HAMILTON ST,22-680006,Property,Bridlemile,1/3/2022,0900,Larceny Offenses,Theft From Motor Vehicle,45.490716445,-122.732831841,1/3/2022,1
5400 BLOCK OF SW MULTNOMAH BLVD,22-86317,Property,Maplewood,3/24/2022,0000,Larceny Offenses,Theft of Motor Vehicle Parts or Accessories,45.467542155,-122.733282267,3/31/2022,1
5500 BLOCK OF E BURNSIDE ST,22-901596,Property,Mt Tabor,1/12/2022,0500,Vandalism,Vandalism,45.522841238,-122.606951278,1/16/2022,1
5500 BLOCK OF N ALBINA AVE,22-20431,Property,Humboldt,1/21/2022,2100,Vandalism,Vandalism,45.563035186,-122.675011103,1/22/2022,1
5500 BLOCK OF N CHANNEL AVE,22-16236,Property,Overlook,9/13/2021,1300,Motor Vehicle Theft,Motor Vehicle Theft,45.562787224,-122.717583651,1/18/2022,1
5500 BLOCK OF N CHANNEL AVE,22-44467,Property,Overlook,2/16/2022,0900,Motor Vehicle Theft,Motor Vehicle Theft,45.562787224,-122.717583651,2/16/2022,1
5500 BLOCK OF N CHANNEL AVE,22-63947,Property,Overlook,3/1/2022,0700,Larceny Offenses,All Other Larceny,45.562787224,-122.717583651,3/9/2022,1
5500 BLOCK OF N CHANNEL AVE,22-904914,Property,Overlook,2/19/2022,1638,Larceny Offenses,Theft From Motor Vehicle,45.562787224,-122.717583651,2/20/2022,1
5500 BLOCK OF N DENVER AVE,22-30943,Property,Overlook,1/29/2022,1930,Motor Vehicle Theft,Motor Vehicle Theft,45.563139115,-122.687467090,2/2/2022,1
5500 BLOCK OF N DENVER AVE,22-908469,Property,Overlook,3/26/2022,0315,Vandalism,Vandalism,45.563139115,-122.687467090,3/26/2022,1
5500 BLOCK OF N DETROIT AVE,22-83877,Property,Overlook,3/28/2022,2330,Motor Vehicle Theft,Motor Vehicle Theft,45.563156109,-122.688592647,3/29/2022,1
5500 BLOCK OF N HAIGHT AVE,22-71106,Property,Humboldt,3/1/2022,1802,Larceny Offenses,All Other Larceny,45.562985111,-122.670255731,3/16/2022,1
5500 BLOCK OF N INTERSTATE AVE,22-24245,Property,Overlook,1/26/2022,1002,Larceny Offenses,All Other Larceny,45.563010195,-122.682411799,1/26/2022,1
5500 BLOCK OF N INTERSTATE AVE,22-66605,Person,Overlook,3/11/2022,2330,Assault Offenses,Simple Assault,45.563011823,-122.682036896,3/11/2022,1
5500 BLOCK OF N INTERSTATE AVE,22-66645,Person,Overlook,3/11/2022,1000,Assault Offenses,Simple Assault,45.563011823,-122.682036896,3/12/2022,1
5500 BLOCK OF N INTERSTATE AVE,22-900696,Property,Overlook,1/4/2022,2030,Larceny Offenses,All Other Larceny,45.563010195,-122.682411799,1/5/2022,1
5500 BLOCK OF N INTERSTATE AVE,22-900698,Property,Overlook,1/4/2022,2015,Larceny Offenses,Theft From Building,45.563010195,-122.682411799,1/5/2022,1
5500 BLOCK OF N LOMBARD ST,22-904889,Property,Portsmouth,2/19/2022,0020,Larceny Offenses,Theft From Motor Vehicle,45.583253859,-122.726022738,2/19/2022,1
5500 BLOCK OF N MARYLAND AVE,22-902912,Property,Overlook,1/29/2022,1930,Vandalism,Vandalism,45.563004031,-122.681146053,1/30/2022,1
5500 BLOCK OF N MINNESOTA AVE,22-905647,Property,Overlook,2/24/2022,0000,Larceny Offenses,Theft From Motor Vehicle,45.563020879,-122.679244533,2/25/2022,1
5500 BLOCK OF N MISSOURI AVE,22-903244,Property,Humboldt,2/1/2022,0010,Vandalism,Vandalism,45.563028839,-122.678100414,2/2/2022,1
5500 BLOCK OF N MONTANA AVE,22-901819,Property,Overlook,1/17/2022,0330,Larceny Offenses,Theft From Motor Vehicle,45.563004010,-122.680134428,1/17/2022,1
5500 BLOCK OF N MOORE AVE,22-904377,Property,Humboldt,2/14/2022,1200,Larceny Offenses,All Other Larceny,45.563004318,-122.667928566,2/14/2022,1
5500 BLOCK OF N OBERLIN ST,22-19029,Property,University Park,1/20/2022,2230,Motor Vehicle Theft,Motor Vehicle Theft,45.581740197,-122.726971397,1/21/2022,1
5500 BLOCK OF N SYRACUSE ST,22-72422,Property,University Park,3/17/2022,1615,Motor Vehicle Theft,Motor Vehicle Theft,45.580239724,-122.728088532,3/17/2022,1
5500 BLOCK OF N SYRACUSE ST,22-908526,Property,University Park,3/27/2022,0000,Vandalism,Vandalism,45.580314881,-122.728032877,3/27/2022,1
5500 BLOCK OF N WILBUR AVE,22-901952,Property,Overlook,1/19/2022,1200,Larceny Offenses,Theft From Motor Vehicle,45.563191183,-122.693519358,1/19/2022,1
5500 BLOCK OF NE 10TH AVE,22-52407,Property,King,2/24/2022,1800,Motor Vehicle Theft,Motor Vehicle Theft,45.563021651,-122.655184392,2/25/2022,1
5500 BLOCK OF NE 17TH AVE,22-63369,Property,Vernon,3/8/2022,1600,Burglary,Burglary,45.563011087,-122.647977696,3/8/2022,1
5500 BLOCK OF NE 17TH AVE,22-905972,Property,Vernon,1/29/2022,1530,Burglary,Burglary,45.563011495,-122.648102698,2/28/2022,1
5500 BLOCK OF NE 27TH AVE,22-1458,Property,Concordia,1/2/2022,1845,Larceny Offenses,Theft From Building,45.562982055,-122.638200284,1/2/2022,1
5500 BLOCK OF NE 30TH AVE,22-31174,Property,Concordia,2/1/2022,1800,Motor Vehicle Theft,Motor Vehicle Theft,45.562986763,-122.634993775,2/2/2022,1
5500 BLOCK OF NE 122ND AVE,22-902333,Property,Argay,1/24/2022,1030,Vandalism,Vandalism,45.563081092,-122.535228291,1/25/2022,1
5500 BLOCK OF NE 122ND AVE,22-906689,Property,Argay,3/6/2022,1700,Larceny Offenses,Theft of Motor Vehicle Parts or Accessories,45.563081092,-122.535228291,3/7/2022,1
5500 BLOCK OF NE 148TH AVE,22-67396,Property,Argay,3/10/2022,1924,Larceny Offenses,Theft From Motor Vehicle,45.562545402,-122.510314412,3/12/2022,1
5500 BLOCK OF NE 148TH AVE,22-906037,Property,Argay,2/28/2022,0238,Larceny Offenses,Theft of Motor Vehicle Parts or Accessories,45.562545402,-122.510314412,3/2/2022,1
5500 BLOCK OF NE 148TH AVE,22-907852,Property,Argay,3/20/2022,1350,Larceny Offenses,Theft From Motor Vehicle,45.562545402,-122.510314412,3/21/2022,1
5500 BLOCK OF NE 148TH AVE,22-908685,Property,Argay,3/28/2022,0330,Larceny Offenses,Theft of Motor Vehicle Parts or Accessories,45.562545402,-122.510314412,3/29/2022,1
5500 BLOCK OF NE AINSWORTH ST,22-32628,Property,Cully,2/3/2022,2230,Motor Vehicle Theft,Motor Vehicle Theft,45.566475589,-122.606036713,2/4/2022,1
5500 BLOCK OF NE AINSWORTH ST,22-50533,Property,Cully,2/23/2022,0845,Motor Vehicle Theft,Motor Vehicle Theft,45.566387782,-122.606037359,2/23/2022,1
5500 BLOCK OF NE CLEVELAND AVE,22-900788,Property,Humboldt,1/4/2022,0150,Larceny Offenses,Theft From Motor Vehicle,45.563009518,-122.665905523,1/4/2022,1
5500 BLOCK OF NE CULLY BLVD,22-52686,Property,Cully,2/24/2022,1200,Larceny Offenses,Theft of Motor Vehicle Parts or Accessories,45.563002793,-122.593987352,2/25/2022,1
5500 BLOCK OF NE EVERETT ST,22-903193,Property,North Tabor,2/1/2022,2300,Larceny Offenses,Theft From Motor Vehicle,45.524997748,-122.606949339,2/2/2022,1
5500 BLOCK OF NE FREMONT ST,22-24005,Property,Rose City Park,1/26/2022,0715,Motor Vehicle Theft,Motor Vehicle Theft,45.548205424,-122.606073297,1/26/2022,1
5500 BLOCK OF NE GOING ST,22-27315,Property,Cully,1/28/2022,1600,Motor Vehicle Theft,Motor Vehicle Theft,45.556653090,-122.606363402,1/29/2022,1
5500 BLOCK OF NE KILLINGSWORTH ST,22-903711,Property,Cully,1/11/2022,1743,Vandalism,Vandalism,45.562704615,-122.605658487,2/8/2022,1
5500 BLOCK OF NE MARTIN LUTHER KING JR BLVD,22-6423,Property,King,1/7/2022,2300,Burglary,Burglary,45.563067513,-122.661365210,1/8/2022,1
5500 BLOCK OF NE MARTIN LUTHER KING JR BLVD,22-21074,Property,King,1/23/2022,0407,Burglary,Burglary,45.563067513,-122.661365210,1/23/2022,1
5500 BLOCK OF NE MARTIN LUTHER KING JR BLVD,22-27924,Property,King,1/30/2022,0729,Burglary,Burglary,45.563067513,-122.661365210,1/30/2022,1
5500 BLOCK OF NE MARTIN LUTHER KING JR BLVD,22-31656,Property,King,1/5/2022,0300,Larceny Offenses,All Other Larceny,45.563067513,-122.661365210,2/3/2022,1
5500 BLOCK OF NE MARTIN LUTHER KING JR BLVD,22-37396,Property,King,1/27/2022,0000,Motor Vehicle Theft,Motor Vehicle Theft,45.563067513,-122.661365210,2/9/2022,1
5500 BLOCK OF NE MARTIN LUTHER KING JR BLVD,22-44861,Property,King,2/17/2022,0521,Burglary,Burglary,45.563067513,-122.661365210,2/17/2022,1
5500 BLOCK OF NE MARTIN LUTHER KING JR BLVD,22-49616,Property,King,2/8/2022,1800,Motor Vehicle Theft,Motor Vehicle Theft,45.563067513,-122.661365210,2/22/2022,1
5500 BLOCK OF NE MARTIN LUTHER KING JR BLVD,22-67673,Property,King,3/13/2022,0525,Burglary,Burglary,45.563067513,-122.661365210,3/13/2022,1
5500 BLOCK OF NE MARTIN LUTHER KING JR BLVD,22-902786,Property,King,1/27/2022,1139,Fraud Offenses,Credit Card/ATM Fraud,45.563067907,-122.661490213,1/27/2022,1
5500 BLOCK OF NE RODNEY AVE,22-56031,Property,Humboldt,2/28/2022,0100,Motor Vehicle Theft,Motor Vehicle Theft,45.563013280,-122.664831553,3/1/2022,1
5500 BLOCK OF NE THOMPSON ST,22-72221,Property,Rose City Park,3/15/2022,1800,Larceny Offenses,All Other Larceny,45.538984598,-122.606351930,3/17/2022,1
5500 BLOCK OF NW ST HELENS RD,22-10508,Property,Linnton,1/12/2022,1249,Burglary,Burglary,45.562255940,-122.744119120,1/12/2022,1
5500 BLOCK OF NW ST HELENS RD,22-56057,Property,Linnton,3/1/2022,0827,Vandalism,Vandalism,45.562255940,-122.744119120,3/1/2022,1
5500 BLOCK OF NW WILLBRIDGE AVE,22-34670,Property,Linnton,2/6/2022,1330,Motor Vehicle Theft,Motor Vehicle Theft,45.561853836,-122.744759405,2/6/2022,1
5500 BLOCK OF SE 41ST AVE,22-903251,Property,Woodstock,2/2/2022,1408,Larceny Offenses,All Other Larceny,45.482419930,-122.620636113,2/2/2022,1
5500 BLOCK OF SE 52ND AVE,22-9610,Property,Woodstock,12/21/2021,1200,Motor Vehicle Theft,Motor Vehicle Theft,45.482368789,-122.608664302,1/11/2022,1
5500 BLOCK OF SE 65TH AVE,22-904442,Property,Mt Scott-Arleta,2/13/2022,0300,Larceny Offenses,Theft of Motor Vehicle Parts or Accessories,45.482743267,-122.597055388,2/13/2022,1
5500 BLOCK OF SE 70TH AVE,22-35288,Property,Mt Scott-Arleta,2/7/2022,0806,Motor Vehicle Theft,Motor Vehicle Theft,45.482759059,-122.591225078,2/7/2022,1
5500 BLOCK OF SE 72ND AVE,22-1775,Property,Mt Scott-Arleta,1/3/2022,0440,Vandalism,Vandalism,45.482752369,-122.589181097,1/3/2022,1
5500 BLOCK OF SE 72ND AVE,22-33261,Property,Mt Scott-Arleta,2/4/2022,1237,Motor Vehicle Theft,Motor Vehicle Theft,45.482752841,-122.589305922,2/4/2022,1
5500 BLOCK OF SE 72ND AVE,22-34488,Property,Mt Scott-Arleta,2/6/2022,0809,Motor Vehicle Theft,Motor Vehicle Theft,45.482752369,-122.589181097,2/6/2022,1
5500 BLOCK OF SE 72ND AVE,22-903754,Property,Mt Scott-Arleta,1/10/2022,1500,Fraud Offenses,Identity Theft,45.482752369,-122.589181097,2/8/2022,1
5500 BLOCK OF SE 72ND AVE,22-905381,Property,Mt Scott-Arleta,2/23/2022,1000,Larceny Offenses,Theft From Building,45.482752369,-122.589181097,2/23/2022,1
5500 BLOCK OF SE 72ND AVE,22-907533,Property,Mt Scott-Arleta,3/17/2022,1815,Larceny Offenses,Theft From Building,45.482752369,-122.589181097,3/17/2022,1
5500 BLOCK OF SE 72ND AVE,22-907698,Property,Mt Scott-Arleta,3/19/2022,1110,Larceny Offenses,Theft From Building,45.482752369,-122.589181097,3/19/2022,1
5500 BLOCK OF SE 82ND AVE,22-28754,Property,Lents,1/29/2022,1200,Larceny Offenses,All Other Larceny,45.482577209,-122.578878029,1/31/2022,1
5500 BLOCK OF SE 82ND AVE,22-900980,Property,Lents,1/1/2022,1500,Larceny Offenses,Theft of Motor Vehicle Parts or Accessories,45.482577209,-122.578878029,1/4/2022,1
5500 BLOCK OF SE 86TH AVE,22-5998,Property,Lents,1/7/2022,1754,Larceny Offenses,Theft of Motor Vehicle Parts or Accessories,45.482565249,-122.574836956,1/7/2022,1
5500 BLOCK OF SE ASH ST,22-908167,Property,Mt Tabor,3/23/2022,0400,Larceny Offenses,All Other Larceny,45.521379746,-122.606904852,3/23/2022,1
5500 BLOCK OF SE FOSTER RD,22-16832,Property,Creston-Kenilworth,1/19/2022,0329,Burglary,Burglary,45.494124756,-122.605851093,1/19/2022,1
5500 BLOCK OF SE FOSTER RD,22-23046,Property,Foster-Powell,1/25/2022,0900,Burglary,Burglary,45.494199999,-122.605787564,1/25/2022,1
5500 BLOCK OF SE FOSTER RD,22-27848,Property,Foster-Powell,1/30/2022,0321,Larceny Offenses,All Other Larceny,45.494199999,-122.605787564,1/30/2022,1
5500 BLOCK OF SE FOSTER RD,22-27848,Property,Foster-Powell,1/30/2022,0321,Vandalism,Vandalism,45.494199999,-122.605787564,1/30/2022,1
5500 BLOCK OF SE FOSTER RD,22-33107,Property,Foster-Powell,1/20/2022,1716,Stolen Property Offenses,Stolen Property Offenses,45.494199999,-122.605787564,2/4/2022,1
5500 BLOCK OF SE FOSTER RD,22-35155,Property,Foster-Powell,2/7/2022,0227,Vandalism,Vandalism,45.494199999,-122.605787564,2/7/2022,1
5500 BLOCK OF SE FOSTER RD,22-53308,Property,Foster-Powell,2/26/2022,0531,Larceny Offenses,All Other Larceny,45.494199999,-122.605787564,2/26/2022,1
5500 BLOCK OF SE FOSTER RD,22-58016,Property,Creston-Kenilworth,3/3/2022,0310,Burglary,Burglary,45.494124756,-122.605851093,3/3/2022,1
5500 BLOCK OF SE FOSTER RD,22-900539,Property,Foster-Powell,1/6/2022,0100,Vandalism,Vandalism,45.494199999,-122.605787564,1/6/2022,1
5500 BLOCK OF SE GLADSTONE ST,22-15186,Property,Creston-Kenilworth,1/16/2022,1800,Motor Vehicle Theft,Motor Vehicle Theft,45.493181732,-122.605808334,1/17/2022,1
5500 BLOCK OF SE HAWTHORNE BLVD,22-70868,Property,Mt Tabor,3/16/2022,1120,Larceny Offenses,All Other Larceny,45.511773974,-122.606177761,3/16/2022,1
5500 BLOCK OF SE LAFAYETTE ST,22-33618,Property,Foster-Powell,2/4/2022,1700,Motor Vehicle Theft,Motor Vehicle Theft,45.496772845,-122.605824422,2/5/2022,1
5500 BLOCK OF SE LAMBERT ST,22-907260,Property,Brentwood-Darlington,3/4/2022,1100,Fraud Offenses,Identity Theft,45.467293593,-122.606061797,3/15/2022,1
5500 BLOCK OF SE MALDEN ST,22-26204,Property,Brentwood-Darlington,1/28/2022,0430,Motor Vehicle Theft,Motor Vehicle Theft,45.467979539,-122.606059921,1/28/2022,1
5500 BLOCK OF SE MORRISON ST,22-905967,Property,Mt Tabor,2/28/2022,2200,Vandalism,Vandalism,45.517393844,-122.606425234,3/1/2022,1
